Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
561,Andrea Consigli,ITA,GK,Sassuolo,Serie A,35.0,1987,37,37,3322,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19437500000000002,0.17260869565217393,0.782,0.26774691358024694,0.4058260869565217,0.0688,0.058,0.988,0.17142857142857143,0.16266666666666665,0.982,0.2975,0.3383333333333333,0.5870000000000001,0.0,0.003,0.005333333333333333,0.002,0.0,0.0,0.17260869565217393,0.13904761904761903,0.2625,0.366,0.003,0.067,0.049,0.0,0.0,0.0,0.0,0.0,0.1723076923076923,0.03666666666666667,0.25166666666666665,0.01941666666666667,0.21266666666666667,0.0025,0.0,0.434,0.19437500000000002,0.022,0.0365,0.014333333333333333,0.0025,0.0035000000000000005,0.004666666666666667,0.0,0.0,0.0,0.0,0.0,0.0015,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.003,0.0019,0.001,0.14300000000000002,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.016,0.15666666666666665,0.7120000000000001,0.38363636363636366,0.0015999999999999999,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.148,0.08862595419847327,0.08719101123595505,0.0,0.0,0.0,0.0015,0.0,0.11736842105263158,0.11736842105263158,0.9990000000000001,0.0,0.005,0.0,0.0,0.0025,0.0095,0.0,0.0,0.0,0.0,0.03496503496503497,0.0,0.11574999999999999,0.0,0.0,0.0
562,Abdu Conté,POR,DF,Troyes,Ligue 1,24.0,1998,17,17,1347,15.0,0.0,0.0165,0.0035000000000000005,0.2,0.0,0.0,0.2247191011235955,0.0,0.0,0.0,0.18937500000000002,0.1782608695652174,0.738,0.16120370370370368,0.16947826086956522,0.151,0.14666666666666667,0.856,0.17714285714285716,0.21466666666666667,0.772,0.065,0.08333333333333333,0.52,0.007000000000000001,0.073,0.051000000000000004,0.04,0.033,0.07766666666666668,0.1782608695652174,0.15285714285714286,0.22325,0.06,0.0,0.13999999999999999,0.0435,0.15133333333333335,0.0,0.0,0.0,0.0,0.18769230769230769,0.16333333333333336,0.11333333333333333,0.22083333333333333,0.029333333333333336,0.053500000000000006,0.20825,0.0,0.18937500000000002,0.014000000000000002,0.026500000000000003,0.08433333333333333,0.1,0.028249999999999997,0.02666666666666667,0.007000000000000001,0.0,0.007000000000000001,0.013000000000000001,0.007000000000000001,0.006500000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0935,0.1,0.133,0.047,0.007000000000000001,0.1,0.16699999999999998,0.6,0.067,0.124,0.12233333333333334,0.29600000000000004,0.1346,0.08259999999999999,0.030600000000000002,0.08,0.02,0.0,0.06999999999999999,0.06,0.1535,0.053500000000000006,0.0,0.18259259259259258,0.0414,0.16363636363636364,0.13933333333333334,0.09928571428571428,0.024,0.16319999999999998,0.053500000000000006,0.0735,0.727,0.053500000000000006,0.0,0.19533333333333333,0.11152671755725191,0.09853932584269663,0.07200000000000001,0.08349999999999999,0.047,0.06,0.0435,0.18368421052631578,0.15210526315789472,0.83,0.1,0.013000000000000001,0.0,0.0,0.056499999999999995,0.05,0.013000000000000001,0.15133333333333335,0.1,0.0,0.0,0.0,0.11499999999999999,0.031000000000000003,0.025,0.483
563,Andrea Conti,ITA,DF,Milan,Serie A,28.0,1994,1,0,13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21739130434782608,0.8,0.20679012345679013,0.05217391304347826,0.3,0.25,1.0,0.0,0.13333333333333333,0.0,0.25,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.19047619047619047,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.16666666666666666,0.0,0.0,0.26666666666666666,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25925925925925924,0.0,0.36363636363636365,0.13333333333333333,0.07142857142857142,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.5,0.15789473684210525,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
564,Andrea Conti,ITA,DFMF,Sampdoria,Serie A,28.0,1994,7,2,234,2.6,0.076,0.077,0.019,0.25,0.25,0.5,0.17696629213483145,0.0,0.0,0.0,0.146875,0.13043478260869565,0.782,0.10910493827160493,0.12608695652173912,0.15,0.14416666666666667,0.867,0.08785714285714286,0.12826666666666667,0.64,0.05775,0.04483333333333333,0.857,0.0,0.0,0.03833333333333333,0.025333333333333333,0.0,0.03833333333333333,0.13043478260869565,0.12285714285714286,0.10575000000000001,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1423076923076923,0.13466666666666666,0.057666666666666665,0.01925,0.13599999999999998,0.096,0.10575000000000001,0.11499999999999999,0.146875,0.0,0.0,0.051333333333333335,0.019,0.01925,0.012666666666666666,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155,0.154,0.11499999999999999,0.077,0.038,0.077,0.154,0.5,0.077,0.146,0.14100000000000001,0.289,0.15380000000000002,0.1076,0.0308,0.096,0.0,0.0,0.096,0.096,0.21150000000000002,0.0385,0.0,0.15814814814814815,0.0924,0.11545454545454545,0.12533333333333332,0.0907142857142857,0.0462,0.154,0.0385,0.096,0.4,0.057499999999999996,0.038,0.15866666666666668,0.05633587786259542,0.03932584269662921,0.0384,0.057499999999999996,0.0,0.057499999999999996,0.0,0.16789473684210526,0.12947368421052632,0.7709999999999999,0.03833333333333333,0.038,0.0,0.0,0.077,0.077,0.038,0.0,0.154,0.0,0.0,0.0,0.1345,0.0,0.0385,0.0
565,Liam Cooper,SCO,DF,Leeds United,Premier League,30.0,1991,21,21,1814,20.2,0.0,0.0125,0.0025,0.2,0.0,0.0,0.14325842696629212,0.0,0.0,0.0,0.29625,0.24173913043478262,0.853,0.31589506172839504,0.2753913043478261,0.126,0.11666666666666667,0.898,0.38285714285714284,0.384,0.9329999999999999,0.188,0.19666666666666668,0.639,0.005,0.015,0.056,0.0,0.0,0.07266666666666667,0.24173913043478262,0.2557142857142857,0.047,0.16299999999999998,0.0,0.14850000000000002,0.06949999999999999,0.0033333333333333335,0.0,0.0,0.0,0.0,0.3076923076923077,0.09566666666666666,0.16333333333333336,0.3491666666666667,0.0426,0.21549999999999997,0.00625,0.054000000000000006,0.29625,0.02,0.0495,0.026333333333333334,0.032,0.01125,0.011666666666666665,0.0,0.0,0.005,0.005,0.0,0.005,0.005,0.0,0.0,0.03496503496503497,0.0,0.0,0.0865,0.089,0.10400000000000001,0.064,0.005,0.074,0.134,0.556,0.059,0.09949999999999999,0.12200000000000001,0.368,0.12179999999999999,0.0742,0.003,0.079,0.089,0.0,0.034499999999999996,0.099,0.1855,0.2895,0.03,0.2477777777777778,0.19399999999999998,0.40181818181818185,0.16333333333333333,0.010928571428571428,0.0118,0.26039999999999996,0.0075,0.0075,1.0,0.0075,0.0,0.25066666666666665,0.15458015267175573,0.12764044943820224,0.019799999999999998,0.005,0.0,0.015,0.0075,0.2142105263157895,0.21052631578947367,0.982,0.0033333333333333335,0.025,0.0,0.0,0.047,0.032,0.01,0.0033333333333333335,0.089,0.0,0.03496503496503497,0.0,0.3125,0.15166666666666667,0.05325,0.6809999999999999
566,Lucas Copado,GER,FW,Bayern Munich,Bundesliga,18.0,2004,1,0,16,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.25280898876404495,0.0,0.0,0.0,0.125,0.13043478260869565,0.667,0.05246913580246913,0.06956521739130435,0.15,0.20833333333333334,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.14285714285714285,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.125,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4,0.3333333333333333,0.25,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.0,0.13636363636363635,0.06666666666666667,0.10714285714285714,0.1,0.14,0.25,0.25,1.0,0.25,0.0,0.23333333333333334,0.11068702290076336,0.05056179775280899,0.2,0.25,0.5,0.0,0.0,0.21052631578947367,0.13157894736842105,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0
567,Diego Coppola,ITA,DF,Hellas Verona,Serie A,18.0,2003,4,3,249,2.8,0.0,0.018,0.0,0.0,0.0,0.0,0.09831460674157302,0.0,0.0,0.0,0.169375,0.14739130434782607,0.8,0.169320987654321,0.15686956521739132,0.10400000000000001,0.09833333333333334,0.879,0.16285714285714287,0.176,0.865,0.125,0.14283333333333334,0.583,0.0,0.0,0.04766666666666666,0.0,0.0,0.09533333333333333,0.14739130434782607,0.16142857142857142,0.0,0.0,0.0,0.24100000000000002,0.0,0.024,0.0,0.0,0.0,0.0,0.1676923076923077,0.08333333333333333,0.119,0.041666666666666664,0.16933333333333334,0.0355,0.0,0.036,0.169375,0.0,0.018,0.023666666666666666,0.053500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.21400000000000002,0.071,0.0,0.071,0.10700000000000001,0.667,0.036,0.139,0.119,0.256,0.1072,0.1286,0.042800000000000005,0.10700000000000001,0.036,0.0,0.0895,0.0715,0.2145,0.2145,0.0,0.16407407407407407,0.15,0.21454545454545457,0.13333333333333333,0.028071428571428574,0.021400000000000002,0.1772,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15045801526717556,0.07460674157303371,0.014199999999999999,0.018,0.036,0.018,0.0,0.12947368421052632,0.12789473684210526,0.986,0.0,0.0,0.0,0.0,0.0355,0.018,0.0,0.024,0.143,0.0,0.0,0.0,0.1965,0.131,0.053500000000000006,0.647
568,Francis Coquelin,FRA,MF,Villarreal,La Liga,31.0,1991,20,8,830,9.2,0.044,0.027000000000000003,0.011,0.4,0.4,0.5,0.19382022471910113,0.0,0.0,0.0,0.288125,0.22695652173913045,0.883,0.245,0.15339130434782608,0.21600000000000003,0.20083333333333334,0.8959999999999999,0.25571428571428567,0.25733333333333336,0.927,0.12225,0.09783333333333334,0.833,0.011,0.10900000000000001,0.15566666666666668,0.08,0.0,0.15933333333333335,0.22695652173913045,0.24476190476190476,0.019,0.022,0.0,0.3,0.0705,0.014666666666666666,0.0055,0.0,0.022,0.0,0.3230769230769231,0.087,0.08333333333333333,0.058916666666666666,0.278,0.08149999999999999,0.00275,0.022,0.288125,0.044,0.0055,0.058,0.0435,0.04625,0.043333333333333335,0.0,0.0,0.011,0.033,0.011,0.0055,0.011,0.0,0.0,0.0,0.0,0.0,0.152,0.152,0.087,0.174,0.043,0.12,0.185,0.647,0.065,0.172,0.239,0.418,0.0978,0.15439999999999998,0.09140000000000001,0.076,0.043,0.0,0.05450000000000001,0.087,0.23900000000000002,0.06,0.0,0.2437037037037037,0.0414,0.10363636363636364,0.24933333333333332,0.14857142857142858,0.0608,0.26039999999999996,0.08149999999999999,0.11399999999999999,0.7140000000000001,0.08149999999999999,0.0,0.30933333333333335,0.15893129770992365,0.12438202247191012,0.0978,0.08149999999999999,0.022,0.08149999999999999,0.1085,0.27789473684210525,0.24789473684210528,0.8909999999999999,0.17033333333333334,0.033,0.0,0.0,0.11950000000000001,0.11399999999999999,0.0,0.014666666666666666,0.152,0.0,0.0,0.0,0.21749999999999997,0.06166666666666667,0.03525,0.5670000000000001
569,Sébastien Corchia,FRA,DF,Nantes,Ligue 1,31.0,1990,28,13,1324,14.7,0.0,0.0375,0.01,0.273,0.0,0.0,0.3890449438202247,0.027000000000000003,0.0,0.0,0.15875,0.1656521739130435,0.6679999999999999,0.14166666666666666,0.20565217391304347,0.105,0.10583333333333332,0.8290000000000001,0.17142857142857143,0.22266666666666665,0.72,0.0595,0.1055,0.376,0.02,0.088,0.077,0.05,0.054000000000000006,0.12233333333333334,0.1656521739130435,0.12666666666666668,0.2875,0.10200000000000001,0.0,0.1055,0.0375,0.168,0.034,0.0,0.096,0.09790209790209792,0.12076923076923077,0.15083333333333335,0.22166666666666668,0.02266666666666667,0.15133333333333332,0.10200000000000001,0.24500000000000002,0.0,0.15875,0.0,0.051000000000000004,0.034,0.0885,0.0375,0.036333333333333336,0.027000000000000003,0.0,0.0,0.007000000000000001,0.007000000000000001,0.017,0.014000000000000002,0.04191616766467066,0.0,0.0,0.014000000000000002,0.09859154929577466,0.136,0.16299999999999998,0.122,0.095,0.054000000000000006,0.129,0.252,0.514,0.122,0.141,0.12033333333333333,0.255,0.1184,0.10060000000000001,0.064,0.119,0.014000000000000002,0.0,0.11200000000000002,0.092,0.22799999999999998,0.0885,0.0,0.18962962962962965,0.058600000000000006,0.11272727272727273,0.13799999999999998,0.15071428571428572,0.013600000000000001,0.15880000000000002,0.020499999999999997,0.061,0.33299999999999996,0.020499999999999997,0.0,0.164,0.10015267175572518,0.08359550561797753,0.0858,0.078,0.02,0.057999999999999996,0.05450000000000001,0.1394736842105263,0.12157894736842106,0.8690000000000001,0.06566666666666666,0.0,0.035,0.0,0.078,0.0985,0.0,0.168,0.16299999999999998,0.0,0.0,0.0,0.153,0.04066666666666666,0.020499999999999997,0.6
570,Sergio Córdova,VEN,FWMF,Augsburg,Bundesliga,24.0,1997,13,2,328,3.6,0.0,0.097,0.014000000000000002,0.14300000000000002,0.0,0.0,0.14044943820224717,0.0,0.0,0.0,0.0625,0.06782608695652174,0.643,0.0491358024691358,0.03234782608695652,0.0639,0.06941666666666667,0.767,0.03571428571428571,0.0704,0.474,0.020749999999999998,0.023166666666666665,0.6,0.0,0.05600000000000001,0.037000000000000005,0.018666666666666668,0.0,0.04633333333333333,0.06782608695652174,0.06619047619047619,0.041749999999999995,0.0,0.0,0.16675,0.028000000000000004,0.05533333333333333,0.0,0.0,0.0,0.0,0.053384615384615385,0.08800000000000001,0.0555,0.0023333333333333335,0.05926666666666667,0.05550000000000001,0.020749999999999998,0.028000000000000004,0.0625,0.0,0.014000000000000002,0.027666666666666666,0.014000000000000002,0.034749999999999996,0.04633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08349999999999999,0.11100000000000002,0.11100000000000002,0.05600000000000001,0.0,0.0,0.028000000000000004,0.0,0.028000000000000004,0.18899999999999997,0.22233333333333333,0.353,0.1,0.1722,0.1056,0.0,0.0,0.0,0.0,0.014000000000000002,0.097,0.06949999999999999,0.0,0.11333333333333334,0.0222,0.03536363636363637,0.08733333333333333,0.11142857142857143,0.0888,0.1156,0.041499999999999995,0.097,0.429,0.041499999999999995,0.0,0.11866666666666667,0.06824427480916032,0.06741573033707865,0.0722,0.041499999999999995,0.05600000000000001,0.1665,0.153,0.22947368421052633,0.10210526315789473,0.446,0.16666666666666666,0.05600000000000001,0.0,0.0,0.05550000000000001,0.153,0.13899999999999998,0.05533333333333333,0.11100000000000002,0.0,0.0,0.0,0.13899999999999998,0.18533333333333332,0.13899999999999998,0.5
571,Jack Cork,ENG,MF,Burnley,Premier League,32.0,1989,20,20,1670,18.6,0.01,0.019,0.0025,0.14300000000000002,0.14,0.5,0.24438202247191007,0.0,0.0,0.0,0.145,0.13391304347826088,0.754,0.12817901234567902,0.09269565217391304,0.114,0.11916666666666667,0.797,0.10985714285714286,0.1304,0.7859999999999999,0.086,0.0825,0.696,0.0,0.027000000000000003,0.077,0.025333333333333333,0.011,0.07,0.13391304347826088,0.14476190476190476,0.0095,0.016,0.0,0.14525,0.051000000000000004,0.025333333333333333,0.0,0.0,0.0,0.0,0.15692307692307692,0.060000000000000005,0.11283333333333333,0.02375,0.15866666666666668,0.11000000000000001,0.00125,0.016,0.145,0.032,0.027000000000000003,0.04666666666666666,0.051000000000000004,0.01625,0.018000000000000002,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.043,0.022,0.054000000000000006,0.016,0.027000000000000003,0.129,0.20800000000000002,0.10200000000000001,0.184,0.16833333333333333,0.27399999999999997,0.115,0.1892,0.0646,0.06999999999999999,0.027000000000000003,0.0,0.056499999999999995,0.0915,0.137,0.0725,0.0,0.14407407407407408,0.047400000000000005,0.06645454545454545,0.16799999999999998,0.05492857142857143,0.0108,0.154,0.027000000000000003,0.034999999999999996,0.769,0.0295,0.0,0.146,0.06274809160305343,0.038876404494382025,0.0334,0.0295,0.005,0.0295,0.0485,0.13105263157894737,0.11263157894736842,0.858,0.019666666666666666,0.022,0.0,0.0,0.1075,0.0375,0.005,0.025333333333333333,0.043,0.0,0.0,0.0,0.24874999999999997,0.06466666666666666,0.0335,0.59
572,Maxwel Cornet,CIV,FWMF,Burnley,Premier League,25.0,1996,26,21,1766,19.6,0.092,0.11750000000000001,0.05600000000000001,0.478,0.2,0.205,0.23314606741573035,0.02,0.0,0.05,0.090625,0.09608695652173914,0.657,0.0662962962962963,0.043391304347826086,0.0816,0.0925,0.7340000000000001,0.05828571428571429,0.0728,0.748,0.028000000000000004,0.05183333333333333,0.361,0.005,0.071,0.015333333333333334,0.04733333333333333,0.026000000000000002,0.039,0.09608695652173914,0.09476190476190476,0.05600000000000001,0.01,0.01,0.1505,0.0485,0.07466666666666667,0.0865,0.08133333333333333,0.052000000000000005,0.06993006993006994,0.1076923076923077,0.0595,0.0765,0.12333333333333334,0.026533333333333332,0.053500000000000006,0.006500000000000001,0.031,0.090625,0.0,0.01,0.04066666666666666,0.046,0.034499999999999996,0.02733333333333333,0.015,0.005,0.015,0.02,0.0,0.0155,0.005,0.029940119760479045,0.005,0.03496503496503497,0.02,0.0,0.051000000000000004,0.05600000000000001,0.036,0.036,0.031,0.02,0.05600000000000001,0.364,0.036,0.155,0.143,0.27699999999999997,0.0694,0.12960000000000002,0.11019999999999999,0.0355,0.02,0.0,0.025500000000000002,0.028000000000000004,0.079,0.040999999999999995,0.0,0.12851851851851853,0.0194,0.045,0.08066666666666666,0.14214285714285713,0.09179999999999999,0.1296,0.033,0.11200000000000002,0.295,0.040999999999999995,0.005,0.13666666666666666,0.07152671755725191,0.0602247191011236,0.052000000000000005,0.046,0.051000000000000004,0.1275,0.0945,0.22631578947368422,0.11684210526315789,0.518,0.22633333333333333,0.01,0.0,0.0,0.058499999999999996,0.058499999999999996,0.133,0.07466666666666667,0.05600000000000001,0.01,0.0,0.0,0.14550000000000002,0.068,0.08925,0.364
573,Maxwel Cornet,CIV,DFMF,Lyon,Ligue 1,25.0,1996,1,1,63,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294375,0.2482608695652174,0.825,0.23237654320987652,0.20747826086956522,0.243,0.22583333333333336,0.895,0.2857142857142857,0.2853333333333333,0.9329999999999999,0.03575,0.119,0.2,0.0,0.143,0.04766666666666666,0.09533333333333333,0.143,0.0,0.2482608695652174,0.2519047619047619,0.10725,0.143,0.0,0.0715,0.0715,0.286,0.0,0.0,0.0,0.0,0.36230769230769233,0.0715,0.09516666666666666,0.3091666666666667,0.114,0.0,0.0715,0.0,0.294375,0.0,0.0,0.04766666666666666,0.0,0.0715,0.04766666666666666,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145,0.143,0.286,0.0,0.143,0.143,0.429,0.33299999999999996,0.286,0.129,0.04766666666666666,0.111,0.0858,0.0572,0.1142,0.0715,0.0,0.0,0.0715,0.0,0.2145,0.0715,0.0,0.23814814814814814,0.0572,0.1690909090909091,0.20933333333333332,0.15285714285714286,0.0,0.24,0.0715,0.143,0.5,0.0715,0.0,0.324,0.18755725190839695,0.13640449438202248,0.0572,0.143,0.0,0.0,0.0,0.2557894736842105,0.2405263157894737,0.941,0.0,0.286,0.715,1.0,0.0715,0.0715,0.0,0.286,0.143,0.0,0.0,0.0,0.14275,0.0,0.03575,0.0
574,Jesús Corona,MEX,FWDF,Sevilla,La Liga,29.0,1993,18,12,1157,12.9,0.032,0.0465,0.0155,0.33299999999999996,0.17,0.25,0.16853932584269662,0.0,0.0,0.0,0.230625,0.2060869565217391,0.778,0.1853395061728395,0.11608695652173913,0.205,0.19416666666666668,0.88,0.1657142857142857,0.19599999999999998,0.794,0.08725000000000001,0.11116666666666666,0.523,0.031,0.178,0.059333333333333335,0.08266666666666667,0.047,0.08266666666666667,0.2060869565217391,0.20857142857142855,0.091,0.031,0.016,0.215,0.08149999999999999,0.2326666666666667,0.042499999999999996,0.0,0.13999999999999999,0.0,0.2530769230769231,0.10333333333333333,0.13949999999999999,0.11666666666666667,0.194,0.0505,0.062,0.0,0.230625,0.032,0.027000000000000003,0.051666666666666666,0.08549999999999999,0.07375000000000001,0.07766666666666668,0.023,0.031,0.0,0.008,0.0,0.0235,0.039,0.0,0.008,0.0,0.0,0.0,0.0505,0.054000000000000006,0.062,0.023,0.016,0.023,0.054000000000000006,0.429,0.031,0.102,0.10600000000000001,0.313,0.0496,0.0852,0.0682,0.031,0.0,0.0,0.031,0.0505,0.101,0.0155,0.0,0.21962962962962962,0.0108,0.08172727272727273,0.162,0.2057142857142857,0.09300000000000001,0.22319999999999998,0.06999999999999999,0.14750000000000002,0.474,0.0735,0.008,0.30266666666666664,0.15480916030534353,0.12606741573033708,0.12560000000000002,0.062,0.10900000000000001,0.132,0.1165,0.29157894736842105,0.23684210526315788,0.813,0.2326666666666667,0.016,0.0,0.0,0.0505,0.1125,0.054000000000000006,0.2326666666666667,0.054000000000000006,0.0,0.0,0.0,0.1705,0.031000000000000003,0.028999999999999998,0.444
575,Ángel Correa,ARG,FWMF,Atlético Madrid,La Liga,27.0,1995,36,21,1856,20.6,0.11599999999999999,0.12150000000000001,0.053500000000000006,0.44,0.24,0.275,0.24297752808988765,0.0,0.0,0.0,0.14625,0.13826086956521738,0.737,0.10209876543209877,0.06434782608695652,0.142,0.14333333333333334,0.823,0.09285714285714286,0.11520000000000001,0.753,0.03275,0.0445,0.491,0.024,0.11699999999999999,0.047,0.06466666666666666,0.01,0.076,0.13826086956521738,0.14476190476190476,0.03525,0.005,0.005,0.15525,0.0315,0.08733333333333333,0.0365,0.016,0.048,0.0,0.17615384615384613,0.08333333333333333,0.0655,0.04041666666666666,0.16866666666666666,0.039,0.0025,0.044,0.14625,0.02,0.0245,0.055,0.09,0.06925,0.06966666666666667,0.015,0.015,0.015,0.015,0.01,0.0245,0.039,0.0,0.0,0.03496503496503497,0.0,0.07042253521126761,0.058499999999999996,0.073,0.034,0.063,0.019,0.034,0.11699999999999999,0.292,0.08299999999999999,0.19699999999999998,0.18133333333333335,0.276,0.0564,0.1564,0.1816,0.0705,0.015,0.0,0.063,0.0365,0.0945,0.0095,0.0,0.1685185185185185,0.0068000000000000005,0.04018181818181818,0.12466666666666666,0.17785714285714285,0.1496,0.1764,0.063,0.1285,0.491,0.0705,0.015,0.2253333333333333,0.10106870229007633,0.08359550561797753,0.09519999999999999,0.075,0.087,0.136,0.136,0.25526315789473686,0.18157894736842106,0.711,0.29766666666666663,0.015,0.025,0.0,0.068,0.08499999999999999,0.049,0.08733333333333333,0.073,0.0,0.0,0.0,0.13225,0.011333333333333334,0.04375,0.163
576,Joaquín Correa,ARG,FW,Inter,Serie A,27.0,1994,26,12,1025,11.4,0.10600000000000001,0.1535,0.06999999999999999,0.457,0.17,0.19,0.1797752808988764,0.0,0.0,0.0,0.15687500000000001,0.13086956521739132,0.8340000000000001,0.11160493827160495,0.06860869565217392,0.15,0.1475,0.847,0.10771428571428572,0.11573333333333333,0.8690000000000001,0.034999999999999996,0.02783333333333333,0.8420000000000001,0.009,0.158,0.05266666666666667,0.09933333333333333,0.009,0.111,0.13086956521739132,0.14047619047619048,0.01525,0.009,0.009,0.14250000000000002,0.026500000000000003,0.064,0.0045,0.0,0.0,0.0,0.19076923076923077,0.06283333333333334,0.024833333333333332,0.017583333333333333,0.17,0.044,0.00225,0.079,0.15687500000000001,0.018,0.026500000000000003,0.029333333333333333,0.0305,0.08325,0.082,0.0,0.034999999999999996,0.034999999999999996,0.018,0.0,0.013000000000000001,0.018,0.0,0.0,0.06293706293706294,0.0,0.0,0.056999999999999995,0.061,0.009,0.034999999999999996,0.06999999999999999,0.018,0.088,0.2,0.06999999999999999,0.193,0.158,0.245,0.0298,0.1474,0.20800000000000002,0.034999999999999996,0.018,0.0,0.026500000000000003,0.034999999999999996,0.092,0.013000000000000001,0.0,0.1622222222222222,0.0088,0.017545454545454545,0.11666666666666667,0.20285714285714285,0.15960000000000002,0.1728,0.056999999999999995,0.1405,0.406,0.06999999999999999,0.009,0.22133333333333335,0.15259541984732825,0.13853932584269663,0.1316,0.11399999999999999,0.193,0.127,0.08349999999999999,0.24263157894736842,0.18000000000000002,0.741,0.2806666666666667,0.018,0.0,0.0,0.06999999999999999,0.0875,0.009,0.064,0.061,0.0,0.0,0.0,0.12275,0.038,0.046,0.382
